created_at,id_str,full_text,lang,location
2023-11-03,1720336371964051464,partai adil sejahtera pelopor berantas korupsi tingkat tata kelola pks nomer 8,in,
2023-11-03,1720335903003156837,pks indonesia milik partai komitmen adil sosial pks nomer 8,in,
2023-11-03,1720335566640955694,partai adil sejahtera pilar kuat demokrasi indonesia pks nomer 8,in,
2023-11-03,1720334747954753752,pasang anies muhaimin usung partai nasdem partai bangkit bangsa pkb partai adil sejahtera pks partai ummat bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
2023-11-03,1720333796321681450,partai pks konsisten juang nilai nilai islam adil mari dukung indonesia pks nomer 8,in,
2023-11-03,1720333026717225443,partai pks konsisten juang nilai nilai islam adil mari dukung indonesia pks nomor 8,in,
2023-11-03,1720331871870214441,partai pks wujud adil sosial indonesia pks nomer 8,in,
2023-11-03,1720330943142269408,dukung partai pks dukung adil maju pks nomer 8,in,
2023-11-03,1720330590019604929,partai pks kuat juang nilai nilai adil baik pks nomer 8,in,
2023-11-03,1720330109738233894,pks partai konsisten juang nilai nilai adil pks nomer 8,in,
2023-11-03,1720329331921367233,partai adil sejahtera prioritas sejahtera generasi terus pks nomer 8,in,
2023-11-03,1720327803550523761,partai pks juang adil sejahtera rakyat indonesia pks nomer 8,in,
2023-11-03,1720295091649253521,pks partai juang adil sosial go pks go pksnomor8 pksejahtera fpksdprri,in,
2023-11-03,1720291684997845176,bangga dukung partai pks juang adil go pks go pksnomor8 pksejahtera fpksdprri,in,
2023-11-03,1720285295902703670,butuh stabil adil pks partai beri go pks go,in,
2023-11-03,1720285100351570202,partai adil sejahtera pilih indonesia go pks go,in,Kebumen
2023-11-03,1720282527733358895,pks partai juang damai adil sosial go pks go,in,
2023-11-03,1720281064370033013,pks partai rakyat dengar aspirasi juang adil go pks go,in,
2023-11-03,1720279055160017399,partai adil sejahtera pilih go pks go,in,Sukabumi
2023-11-03,1720278284628631712,pks partai juang adil hukum go pks go,in,Banyumas
2023-11-03,1720276013131940110,dukung partai pks wakil nilai nilai adil go pks go pksnomor8 pksejahtera fpksdprri,in,
2023-11-04,1720800210920804600,muslimsoleh xquitavee partai besar woii anies dukung 2 partai gerindra pks ahok jaroot kmna sih pilih kepala daerah emang ga ajar,in,
2023-11-04,1720790273121468517,temanpemilih umum daftar calon dct anggota dewan wakil rakyat daerah kabupaten belitung timur pilih 2024 partai adil sejahtera pks kpumelayani pemiluserentak2024,in,
2023-11-04,1720787982687314100,1 138 dct 2 bacaleg partai adil sejahtera pks nyata penuh syarat tms layarnews referensi berita news dct kpusulsel,in,"Kota Makassar, Sulawesi Selata"
2023-11-04,1720607998744170512,bospurwa pan pan pan insyaallah pks partai pilih pan pan pan pks ubah pan pan pan pks bawa harap pan pan pan pks harap pan pan pan ubah makmur adil pan pan pan pilih pks no delapan,in,"Banyuwangi, Jawa Timur"
2023-11-05,1721136432037904850,fraksi partai adil sejahtera nilai agresi brutal israel wilayah gaza palestina layak jahat manusia israel,in,
2023-11-05,1721134856388907363,lihat video partai adil sejahtera tiktok,in,
2023-11-05,1721067731175518708,papa loren pksejahtera fakta nyata warga tolak apbn paksa nafsu kuasa ber ikn maksimal menang caleg2 pksejahtera fpksdprri fraksi partai pks konsisten juang realistis adil sejahtera,in,Indonesia
2023-11-05,1721001452049723675,fraksi partai adil sejahtera nilai agresi brutal israel wilayah gaza palestina layak jahat manusia ketua fraksi pks dpr ri jazuli juwaini pks israel seret mahkamah pidana internasional jahat,in,"Pulo Gadung, Indonesia"
2023-11-06,1721655760856519095,partai adil sejahtera,in,
2023-11-06,1721575022492537130,6 partai politik 4 parliamentary threshold pdi juang 26 3 persen partai gerindra 17 8 persen partai golkar 8 1 persen partai bangkit bangsa 7 9 persen partai nasdem 7 6 persen partai adil sejahtera 6 9 persen,in,Gibraltar
2023-11-07,1721943238339379652,msaid didu indonesia banyak polah ijazah palsu gak tamat sd politik dinasti rakyat gak peduli rakyat sejahtera makmur adil ditegakin ribut orang2 partai haus kuasa gak ambisi presiden,in,
2023-11-07,1721876551724396707,wasekjen partai adil sejahtera pks zainudin paru nilai putus majelis hormat mahkamah konstitusi mkmk pecat anwar usman pos,in,
2023-11-07,1721834240722215402,pasang anies muhaimin usung partai nasdem partai bangkit bangsa pkb partai adil sejahtera pks partai ummat bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
2023-11-07,1721773001019109447,pks bagi ribu kupon hadiah warga sumatera barat partai adil sejahtera pks ada jalan santai masyarakat sumatera barat gelanggang olahraga gor kota solok jumat pagi 3 10 2023 pks bela rakyat,in,Bekasi
2023-11-07,1721756164344688644,pks bagi ribu kupon hadiah warga sumatera barat partai adil sejahtera pks ada jalan santai masyarakat sumatera barat gelanggang olahraga gor kota solok jumat pagi pks bela rakyat pks bela rakyat,in,bekasi
