conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1738572016444477466,Sat Dec 23 14:47:24 +0000 2023,159,Benar Kata Pak Ndul. Bhw Pekerjaan jika tdk brikan pd Ahlinya maka Hasilnya adlh Kehancuran.. Maka dri itu serahkan pekerjaan pd Ahlinya &amp; yg hasilnya uda terbukti &amp; teruji. Yaitu Ganjar Mahfud #GanjarUntukSemua #GanjarPresiden https://t.co/dvIQFaRf75,1738572016444477466,https://pbs.twimg.com/ext_tw_video_thumb/1738571912304103424/pu/img/UdWBtzZ8rCzIC2ps.jpg,,in,"ÜT: -6.1389099,106.7214539",3,4,26,https://x.com/AirinDatangLagi/status/1738572016444477466,228628424,AirinDatangLagi
1738655569639243999,Sat Dec 23 20:19:25 +0000 2023,1841,memang ada berapa jumlah penddk israhell sih? klo lihat pake teropong jarak nol kita baru save sekitar di 4 jutaan number . ngopi bro menjelang shubuh nikmat semoga saudara kt d Palestina Allah berikan kebahagiaan #RSIndonesia #Palestine #BrigadeJulidFiSabilillah https://t.co/sPxZ3UTI0b,1738655569639243999,https://pbs.twimg.com/media/GCDwUiIbcAAum_N.jpg,,in,indonesia,8,68,535,https://x.com/satriaagaza/status/1738655569639243999,943503014102528000,satriaagaza
1738562163839811652,Sat Dec 23 14:08:15 +0000 2023,164,Ginilah salah satu cara daku #GasssGanjarMahfud dgn bersinergi dengan caleg dan partai (PDIP) Ga peduli siang ga peduli malam pokoknya GasssPuoool pantang kendor utk #GanjarMahfudM3nang https://t.co/Bo5st5MupS,1738562163839811652,https://pbs.twimg.com/ext_tw_video_thumb/1738561560610803713/pu/img/h6m0bqKN7OrKwgZy.jpg,,in,Indonesia,0,23,41,https://x.com/FireBirdPHOENIK/status/1738562163839811652,1371093579301486600,FireBirdPHOENIK
1738402016802775353,Sat Dec 23 03:31:53 +0000 2023,4928,Saya baru sekali ini melihat Jagung Di tanam di Lahan berhektar-hektar Di Desa Tewai kab.Gunung Mas Kalimanta menggunakan Polybag . Yang sebelumnya lahan 600hektar Ditanam singkong oleh Pak Prabowo Gagal . Sebagai anak petani yang hidup di Desa Saya Sangat malu sekali dengan https://t.co/9GynCWpZ57,1738402016802775353,https://pbs.twimg.com/media/GCALapxagAAzZXD.jpg,,in,"Jawa Tengah, Indonesia",114,1114,2038,https://x.com/Gus_Raharjo/status/1738402016802775353,494972033,Gus_Raharjo
1738433528638144953,Sat Dec 23 05:37:06 +0000 2023,369,Saya lega kalo akhirnya kebanyakan sadar akan hal ini. Trick yang dipakai sah-sah saja. Tapi bukan itu substansinya. Kita sedang mencari pemimpin yang punya kapasitas &amp; integritas. Bukan yang tricky dengan cara seperti itu. WYSIWYG! Semoga dari Debat-debat terdebut rakyat bisa https://t.co/uEB4ylt9ko,1738433528638144953,https://pbs.twimg.com/ext_tw_video_thumb/1738433468294627328/pu/img/9jUyNa7eDUanaXCS.jpg,,in,🌞,5,27,107,https://x.com/SantorinisSun/status/1738433528638144953,980685208969031680,SantorinisSun
1738513748770566473,Sat Dec 23 10:55:52 +0000 2023,514,Direktur Politik 5.0 Tim Pemenangan Nasional (TPN) Ganjar Pranowo-Mahfud MD Andi Widjajanto mengatakan jika Calon Wakil Presiden (Cawapres) nomor urut 3 Mahfud MD telah menempatkan hukum sebagai panduan untuk ekonomi tumbuh. Kami tadi mencatat Pak Mahfud juga menawarkan 21 https://t.co/fweA2ooime,1738513748770566473,https://pbs.twimg.com/media/GCBxCB0bUAA-TvI.jpg,,in,Indonesia,3,36,102,https://x.com/PDI_Perjuangan/status/1738513748770566473,153407983,PDI_Perjuangan
1738499723735306670,Sat Dec 23 10:00:08 +0000 2023,349,Ketua Tim Pemenangan Nasional (TPN) Ganjar-Mahfud Arsjad Rasjid mengaku puas dengan pemaparan yang disampaikan Mahfud MD dalam debat cawapres malam ini. Pasangan nomor urut tiga optimistis pertumbuhan ekonomi di Indonesia naik 7% setiap tahunnya. Arsjad rasjid menegaskan untuk https://t.co/mRemj2ddYr,1738499723735306670,https://pbs.twimg.com/media/GCBjQzOb0AAgndR.jpg,,in,Indonesia,1,21,69,https://x.com/PDI_Perjuangan/status/1738499723735306670,153407983,PDI_Perjuangan
1738498746424717522,Sat Dec 23 09:56:15 +0000 2023,352,Discipline is the strongest form of self love. Kalau kata @pandji : disiplin diri itu justru membebaskan. Cara bangun self discipline yg tangguh : - rumuskan habit plan Anda scra spesifik (what when how) - start small. Make it easy. - repeat 30 days then forever. . https://t.co/dL6wb07732,1738498746424717522,https://pbs.twimg.com/media/GCBjZY-bcAAFo-l.jpg,,in,,0,1,95,https://x.com/Strategi_Bisnis/status/1738498746424717522,190535830,Strategi_Bisnis
1738491240289853877,Sat Dec 23 09:26:25 +0000 2023,582,PO doujin Syopi #2 Dibuka jam 12.00 WIB besok ( tanggal 24 desember 2023 ) Karena banyak yang DM kali ini cuma ditambah sebanyak 50pcs untuk masing2 judul ya habis tidak habis nanti sisanya aku jadiin OTS untuk COCOMA 2024 Yg di update : 1. Serial killer x https://t.co/w0W4DwV0l0,1738491240289853877,https://pbs.twimg.com/media/GCBcj7qbEAAM5ML.jpg,,in, 🇮🇩,21,26,50,https://x.com/aphin123/status/1738491240289853877,1701206828,aphin123
1738569501669769300,Sat Dec 23 14:37:24 +0000 2023,216,Dalam momen yang penuh kehangatan Muhammad Zinedine Alam Ganjar anak dari Ganjar Pranowo meng-roasting sang ayah. Dengan penuh keceriaan Alam Ganjar memberikan banyolan dan plesetan lucu mengenai Ganjar Pranowo menciptakan suasana akrab di antara keduanya. Momen ini menjadi https://t.co/cKKqxfUefT,1738569501669769300,https://pbs.twimg.com/ext_tw_video_thumb/1738569407000100864/pu/img/7FyJhREUK8ZdYtfn.jpg,,in,Indonesia,0,5,30,https://x.com/PDI_Perjuangan/status/1738569501669769300,153407983,PDI_Perjuangan
1738470589504106998,Sat Dec 23 08:04:22 +0000 2023,902,KOMUNIKASI CAWAPRES DAN DEBAT MEREKA Saya mengamati perilaku komunikasi Gibran dan keluarganya. Mereka itu berkomunikasinya tricky suka menjebak. Pernah seakan Gibran show up bagi bagi uang saat kampanye ternyata aslinya yg dibagikan itu hanya gantungan kunci atau benda lain https://t.co/8fwBxcVP5q,1738470589504106998,https://pbs.twimg.com/media/GCBBeOXbUAAUb92.jpg,,in,"Kota Surabaya, Jawa Timur. ",49,321,188,https://x.com/henrysubiakto/status/1738470589504106998,201554665,henrysubiakto
1738543821393400014,Sat Dec 23 12:55:22 +0000 2023,161,Keterpercayaan masyarakat terhadap pasangan Ganjar-Mahfud berada di tingkat yang sangat baik. Setidaknya itu yang terlihat dari data SNA Drone Emprit ketika acara debat capres maupun cawapres. Masyarakat percaya dengan apa yang dipresentasikan &amp; dipaparkan oleh keduanya. Ini https://t.co/ZuPkV7xo8n,1738543821393400014,https://pbs.twimg.com/media/GCCMY00bwAAGqha.jpg,,in,🌞,3,12,66,https://x.com/SantorinisSun/status/1738543821393400014,980685208969031680,SantorinisSun
1738349921370001743,Sat Dec 23 00:04:52 +0000 2023,292,Avec un taux de participation de 64 44% le ministre CHEICK TIDJANE THIAM est élu 3ème président du PDCI-RDA ce jour à YAMOUSSOKRO ville natale du père fondateur du PDCI-RDA. #CIV225 #pdcirda https://t.co/BBGfZvoumE,1738349921370001743,https://pbs.twimg.com/media/GB_cCPxW8AAkGnJ.jpg,,fr,Ivory Coast,12,16,54,https://x.com/pdcirdaofficiel/status/1738349921370001743,719157554094477312,pdcirdaofficiel
1738517618359758939,Sat Dec 23 11:11:14 +0000 2023,135,Prmasalahan Ekonomi kita sulit utk Maju adlh krn bnyk KORUPSI Sbnrnya Pmimpin² kita tw permasalahan it. Tp mrk brnyali tdk utk mmberantas Korupsi? Bkn skedar triak lawan Korupsi pdhl mminta ketua KPK utk Intevensi kasus Korupsi Klw Ganjar Mahfud ud psti brnyali #GanjarUntukSemua https://t.co/LcjRtBrzFD,1738517618359758939,https://pbs.twimg.com/ext_tw_video_thumb/1738517535685750784/pu/img/9botTr0z2LUZrmpj.jpg,,in,"ÜT: -6.1389099,106.7214539",0,7,26,https://x.com/AirinDatangLagi/status/1738517618359758939,228628424,AirinDatangLagi
