conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,categories
1720323427750584356,Fri Nov 03 06:14:15 +0000 2023,0,CALON Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto Gibran Rakabuming Raka kembali mendapatkan dukungan dari akar rumput menjelang Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720323486647017802,,HeryWP,in,"ÜT: -6.2343885,106.7582603",0,1,0,https://x.com/HeryWP/status/1720323486647017802,246449701,HeryWP,"kubu_01, kubu_02"
1720323462806519957,Fri Nov 03 06:14:11 +0000 2023,0,Menteri Pertahanan Prabowo Subianto menjadi calon presiden (capres) yang meraih mayoritas dukungan dari milenial dan generasi Z pada Pilpres 2024 mendatang. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1720323466111656041,,andystwn4,in,,0,1,0,https://x.com/andystwn4/status/1720323466111656041,1620838475330383872,andystwn4,"kubu_01, kubu_02"
1720322726714654898,Fri Nov 03 06:11:27 +0000 2023,0,Calon Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka dinilai sebagai pasangan terbaik untuk dipilih bagi seluruh generasi pada Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720322779176898944,,HeryWP,in,"ÜT: -6.2343885,106.7582603",0,1,0,https://x.com/HeryWP/status/1720322779176898944,246449701,HeryWP,"kubu_01, kubu_02"
1720313392815382898,Fri Nov 03 05:34:26 +0000 2023,0,Calon Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka jadi salah satu pasangan potensial di Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720313465053777947,,HeryWP,in,"ÜT: -6.2343885,106.7582603",0,1,0,https://x.com/HeryWP/status/1720313465053777947,246449701,HeryWP,"kubu_01, kubu_02"
1720311993570373835,Fri Nov 03 05:28:49 +0000 2023,0,JAKARTA -- Calon presiden (capres) dan calon wakil presiden (cawapres) Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka semakin banyak mendapatkan dukungan menuju Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720312049132274067,,HeryWP,in,"ÜT: -6.2343885,106.7582603",0,1,0,https://x.com/HeryWP/status/1720312049132274067,246449701,HeryWP,"kubu_01, kubu_02"
1720306357260460318,Fri Nov 03 05:06:31 +0000 2023,0,CALON Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto Gibran Rakabuming Raka kembali mendapatkan dukungan dari akar rumput menjelang Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720306440022430040,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1720306440022430040,3671916373,AndriK14567,"kubu_01, kubu_02"
1720305664273317920,Fri Nov 03 05:03:46 +0000 2023,0,Calon Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka dinilai sebagai pasangan terbaik untuk dipilih bagi seluruh generasi pada Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720305745395359952,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1720305745395359952,3671916373,AndriK14567,"kubu_01, kubu_02"
1720293435931005078,Fri Nov 03 04:15:10 +0000 2023,0,Calon Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka jadi salah satu pasangan potensial di Pilpres 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720293518290420136,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1720293518290420136,3671916373,AndriK14567,"kubu_01, kubu_02"
1720292229074542794,Fri Nov 03 04:10:21 +0000 2023,0,JAKARTA -- Calon presiden (capres) dan calon wakil presiden (cawapres) Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka semakin banyak mendapatkan dukungan menuju Pilpres 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720292302743343592,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1720292302743343592,3671916373,AndriK14567,"kubu_01, kubu_02"
1720241233489268868,Fri Nov 03 00:47:25 +0000 2023,15,Ketidaktegasan sikap PDI Perjuangan (PDIP) terhadap manuver Wali Kota Solo Gibran Rakabuming Raka dinilai bisa merugikan bakal calon wakil presiden Ganjar Pranowo di Pilpres 2024. (ld) https://t.co/bgj3BkVcKr.,1720241233489268868,,,in,Indonesia,0,1,3,https://x.com/tribunnews/status/1720241233489268868,124171593,tribunnews,"kubu_03, kubu_02"
1720229305148748004,Fri Nov 03 00:00:01 +0000 2023,1,Penyelesaian kasus pelanggaran HAM berat masa lalu diperkirakan masih suram pasca-Pemilihan Presiden 2024. Pasalnya hanya dua calon presiden dan calon wakil presiden yakni Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud MD https://t.co/W5HUMCYlwx,1720229305148748004,,,in,Jakarta - Indonesia,0,0,1,https://x.com/mediaindonesia/status/1720229305148748004,68930552,mediaindonesia,"kubu_03, kubu_01"
1720704999448273139,Sat Nov 04 09:26:13 +0000 2023,2,@blantik_pedhet1 @jokowi @gibran_tweet @prabowo Ganjar Mahfud presiden 2024. Kalau mau pilih cek google dulu ya.. Semua calon nya pilih yg terbaik. Wkwkwkwkw,1720734181909782736,,blantik_pedhet2,in,,0,0,1,https://x.com/AntonKusna5487/status/1720734181909782736,1697128477928148992,AntonKusna5487,"kubu_03, kubu_02"
1720699761916010590,Sat Nov 04 07:09:29 +0000 2023,0,Ribuan mahasiswa dan aktivis se-Jawa Timur mendeklarasikan dukungannya kepada Calon Presiden (capres) Prabowo Subianto dan Calon Wakil Presiden (cawapres) Gibran Rakabuming Raka untuk Pilpres 2024. #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,1720699774469636550,,IMPURIUM,in,"Chesterton, Indiana",0,1,0,https://x.com/IMPURIUM/status/1720699774469636550,2593329644,IMPURIUM,"kubu_01, kubu_02"
1720685852937056465,Sat Nov 04 06:14:19 +0000 2023,0,Jakarta - Bakal calon presiden (capres) Prabowo Subianto terus menjadi unggulan dalam bursa Pemilihan Presiden (Pilpres) 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720685888668418062,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1720685888668418062,3671916373,AndriK14567,"kubu_01, kubu_02"
1720685019658908125,Sat Nov 04 06:10:52 +0000 2023,0,Calon Presiden (Capres) Prabowo Subianto terus menjadi pilihan utama masyarakat dalam menatap Pemilihan Presiden (Pilpres) 2024 mendatang. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720685022687203635,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1720685022687203635,3671916373,AndriK14567,"kubu_01, kubu_02"
1720684885688701405,Sat Nov 04 06:10:20 +0000 2023,0,Prabowo Subianto telah resmi kembali jadi calon Presiden di Pemilu 2024 mendatang. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1720684888003899815,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1720684888003899815,1598275455278551041,Muhamma48288841,"kubu_01, kubu_02"
1720682261786595537,Sat Nov 04 06:00:05 +0000 2023,0,Jakarta - Bakal calon presiden (capres) Prabowo Subianto terus menjadi unggulan dalam bursa Pemilihan Presiden (Pilpres) 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720682305935802424,,HeryWP,in,"ÜT: -6.2343885,106.7582603",0,1,0,https://x.com/HeryWP/status/1720682305935802424,246449701,HeryWP,"kubu_01, kubu_02"
1720681697933734132,Sat Nov 04 05:57:40 +0000 2023,0,Calon Presiden (Capres) Prabowo Subianto terus menjadi pilihan utama masyarakat dalam menatap Pemilihan Presiden (Pilpres) 2024 mendatang. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720681700815253856,,HeryWP,in,"ÜT: -6.2343885,106.7582603",0,1,0,https://x.com/HeryWP/status/1720681700815253856,246449701,HeryWP,"kubu_01, kubu_02"
1720659914031554813,Sat Nov 04 04:31:13 +0000 2023,0,Jakarta - Bakal calon presiden (capres) Prabowo Subianto terus menjadi unggulan dalam bursa Pemilihan Presiden (Pilpres) 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720659944834564456,,manaf_ramli,in,,0,1,0,https://x.com/manaf_ramli/status/1720659944834564456,3655312633,manaf_ramli,"kubu_01, kubu_02"
1720659223506485629,Sat Nov 04 04:28:22 +0000 2023,0,Calon Presiden (Capres) Prabowo Subianto terus menjadi pilihan utama masyarakat dalam menatap Pemilihan Presiden (Pilpres) 2024 mendatang. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1720659226782261481,,manaf_ramli,in,,0,1,0,https://x.com/manaf_ramli/status/1720659226782261481,3655312633,manaf_ramli,"kubu_01, kubu_02"
1721102818646622225,Sun Nov 05 09:51:03 +0000 2023,0,Tiga bakal calon presiden (Bacapres) 2024 akan diundang ke Rakernas LDII. Ketiga Bacapres Prabowo Subianto Ganjar Pranowo dan Anies Baswedan. https://t.co/bau9FsUykv,1721102818646622225,,,in,Surabaya,0,0,0,https://x.com/ngopibareng_id/status/1721102818646622225,1291246080269545472,ngopibareng_id,"kubu_03, kubu_01, kubu_02"
1721097065454080448,Sun Nov 05 09:28:33 +0000 2023,0,Gibran Rakabuming Raka resmi berpasangan dengan Prabowo dan didaftarkan ke KPU RI sebagai bakal calon presiden dan wakil presiden Pilpres 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721097157699313950,,mercifulove,in,,0,1,0,https://x.com/mercifulove/status/1721097157699313950,1287936042750758912,mercifulove,"kubu_01, kubu_02"
1721095723813634433,Sun Nov 05 09:23:10 +0000 2023,0,Lebih lanjut mantan Ketua Umum InKUD Herman Yosef Loli Wutun menyebut ada dua alasan pihaknya mendukung Prabowo sebagai calon presiden RI periode 2024-2029. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721095803371130889,,mercifulove,in,,0,1,0,https://x.com/mercifulove/status/1721095803371130889,1287936042750758912,mercifulove,"kubu_01, kubu_02"
1721094223360127120,Sun Nov 05 09:16:54 +0000 2023,0,Jakarta - Induk Koperasi Unit Desa (Inkud) resmi mendeklarasikan dukungan kepada bakal calon presiden (capres) Prabowo Subianto pada Pemilihan Presiden (Pilpres) 2024 mendatang. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721094227038499049,,alfisahdinardi,in,,0,1,0,https://x.com/alfisahdinardi/status/1721094227038499049,1614854441127284737,alfisahdinardi,"kubu_01, kubu_02"
1721090773448634474,Sun Nov 05 09:03:29 +0000 2023,0,Gibran Rakabuming Raka resmi berpasangan dengan Prabowo dan didaftarkan ke KPU RI sebagai bakal calon presiden dan wakil presiden Pilpres 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721090850669892006,,alfisahdinardi,in,,0,1,0,https://x.com/alfisahdinardi/status/1721090850669892006,1614854441127284737,alfisahdinardi,"kubu_01, kubu_02"
1721084095693029837,Sun Nov 05 08:36:40 +0000 2023,0,Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir menyatakan bakal mendukung calon presiden (capres) dari Koalisi Indonesia Maju Prabowo Subianto di Pilpres 2024. Apa alasannya? #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721084098842948057,,andystwn4,in,,0,1,0,https://x.com/andystwn4/status/1721084098842948057,1620838475330383872,andystwn4,"kubu_01, kubu_02"
1721080820243595437,Sun Nov 05 08:23:57 +0000 2023,0,Gibran Rakabuming Raka resmi berpasangan dengan Prabowo dan didaftarkan ke KPU RI sebagai bakal calon presiden dan wakil presiden Pilpres 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721080899931152558,,KarinaP35443364,in,,0,1,0,https://x.com/KarinaP35443364/status/1721080899931152558,1718882541074358272,KarinaP35443364,"kubu_01, kubu_02"
1721078468019204437,Sun Nov 05 08:14:18 +0000 2023,0,Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir menyatakan bakal mendukung calon presiden (capres) dari Koalisi Indonesia Maju Prabowo Subianto di Pilpres 2024. Apa alasannya? #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721078470896456144,,lehon_mangolu,in,,0,1,0,https://x.com/lehon_mangolu/status/1721078470896456144,803146663497867264,lehon_mangolu,"kubu_01, kubu_02"
1721072288525889835,Sun Nov 05 07:49:44 +0000 2023,1,Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir menyatakan bakal mendukung calon presiden (capres) dari Koalisi Indonesia Maju Prabowo Subianto di Pilpres 2024. Apa alasannya? #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721072291596149126,,akuteguh5,in,,0,1,0,https://x.com/akuteguh5/status/1721072291596149126,1614845433817493505,akuteguh5,"kubu_01, kubu_02"
1721068597253177804,Sun Nov 05 07:35:04 +0000 2023,0,Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir menyatakan bakal mendukung calon presiden (capres) dari Koalisi Indonesia Maju Prabowo Subianto di Pilpres 2024. Apa alasannya? #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721068600252117438,,gadotaja,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/gadotaja/status/1721068600252117438,741633710601043969,gadotaja,"kubu_01, kubu_02"
1721451117098447117,Mon Nov 06 09:13:39 +0000 2023,0,Responden awalnya diberi pertanyaan 'Seandainya Pilpres 2024 hanya diikuti tiga calon presiden (capres) di bawah ini siapakah yang akan Anda pilih?'. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721455796117185010,,gadotaja,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/gadotaja/status/1721455796117185010,741633710601043969,gadotaja,"kubu_01, kubu_02"
1721451117098447117,Mon Nov 06 09:03:17 +0000 2023,0,Voxpol Center Research &amp; Consulting merilis hasil survei elektabilitas calon presiden 2024. Hasilnya #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721453185917976650,,gadotaja,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/gadotaja/status/1721453185917976650,741633710601043969,gadotaja,"kubu_01, kubu_02"
1721451117098447117,Mon Nov 06 08:57:34 +0000 2023,0,LSJ merilis hasil survei terkait elektabilitas bakal calon presiden yang diprediksi turut serta dalam Pemilihan Umum Presiden dan Wakil Presiden 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721451748060209173,,gadotaja,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/gadotaja/status/1721451748060209173,741633710601043969,gadotaja,"kubu_01, kubu_02"
1721449554414109155,Mon Nov 06 08:48:52 +0000 2023,0,Jakarta - Lembaga survei Polling Institute merilis survei salah satunya terkait elektabilitas terkini calon presiden yang masuk bursa Pilpres 2024. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721449557249376311,,Ninaang06470572,in,,0,1,0,https://x.com/Ninaang06470572/status/1721449557249376311,1615026201739014144,Ninaang06470572,"kubu_01, kubu_02"
1721447940831744055,Mon Nov 06 08:42:26 +0000 2023,2,Lembaga survei Charta Politika Indonesia merilis survei elektabilitas pasangan calon presiden dan calon wakil presiden 2024. #monitorday #Pilpres2024 #ChartaPolitika #GanjarMahfud #PrabowoGibran #AniesMuhaimin https://t.co/Mv2eV9WExP,1721447940831744055,,,in,Indonesia,0,0,0,https://x.com/monitordaycom/status/1721447940831744055,70600007,monitordaycom,"kubu_03, kubu_01, kubu_02"
1721437887542292885,Mon Nov 06 08:14:28 +0000 2023,0,Responden awalnya diberi pertanyaan 'Seandainya Pilpres 2024 hanya diikuti tiga calon presiden (capres) di bawah ini siapakah yang akan Anda pilih?'. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721440903024554265,,lehon_mangolu,in,,0,1,0,https://x.com/lehon_mangolu/status/1721440903024554265,803146663497867264,lehon_mangolu,"kubu_01, kubu_02"
1721437887542292885,Mon Nov 06 08:13:22 +0000 2023,0,Polstat Indonesia merilis elektabilitas terbaru bakal calon presiden (bacapres) 2024 mendatang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721440625411977504,,lehon_mangolu,in,,0,1,0,https://x.com/lehon_mangolu/status/1721440625411977504,803146663497867264,lehon_mangolu,"kubu_01, kubu_02"
1721437887542292885,Mon Nov 06 08:08:58 +0000 2023,0,Voxpol Center Research &amp; Consulting merilis hasil survei elektabilitas calon presiden 2024. Hasilnya #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721439518002405674,,lehon_mangolu,in,,0,1,0,https://x.com/lehon_mangolu/status/1721439518002405674,803146663497867264,lehon_mangolu,"kubu_01, kubu_02"
1721437887542292885,Mon Nov 06 08:06:19 +0000 2023,0,LSJ merilis hasil survei terkait elektabilitas bakal calon presiden yang diprediksi turut serta dalam Pemilihan Umum Presiden dan Wakil Presiden 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721438848931213814,,lehon_mangolu,in,,0,1,0,https://x.com/lehon_mangolu/status/1721438848931213814,803146663497867264,lehon_mangolu,"kubu_01, kubu_02"
1721430842919342189,Mon Nov 06 07:34:37 +0000 2023,0,Jakarta Calon Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka hampir bisa memastikan kemenangan Pilpres 2024 dalam satu putaran. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1721430873013362717,,manaf_ramli,in,,0,1,0,https://x.com/manaf_ramli/status/1721430873013362717,3655312633,manaf_ramli,"kubu_01, kubu_02"
1721430240113881472,Mon Nov 06 07:32:20 +0000 2023,0,JAKARTA - Calon Presiden (capres) dan Calon Wakil Presiden (cawapres) Koalisi Indonesia Maju (KIM) Prabowo Subianto Gibran Rakabuming Raka makin berpeluang menang dalam Pilpres 2024. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1721430300004429983,,manaf_ramli,in,,0,1,0,https://x.com/manaf_ramli/status/1721430300004429983,3655312633,manaf_ramli,"kubu_01, kubu_02"
1721424962194727078,Mon Nov 06 07:11:08 +0000 2023,0,Menteri Pertahanan Prabowo Subianto menjadi calon presiden (capres) yang meraih mayoritas dukungan dari milenial dan generasi Z pada Pilpres 2024 mendatang. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1721424965088788705,,Harumiii_kn,in,,0,1,0,https://x.com/Harumiii_kn/status/1721424965088788705,1623536887762935816,Harumiii_kn,"kubu_01, kubu_02"
1721406030394130675,Mon Nov 06 06:06:14 +0000 2023,0,Responden awalnya diberi pertanyaan 'Seandainya Pilpres 2024 hanya diikuti tiga calon presiden (capres) di bawah ini siapakah yang akan Anda pilih?'. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721408631412003040,,akuteguh5,in,,0,1,0,https://x.com/akuteguh5/status/1721408631412003040,1614845433817493505,akuteguh5,"kubu_01, kubu_02"
1721406030394130675,Mon Nov 06 06:06:10 +0000 2023,0,Polstat Indonesia merilis elektabilitas terbaru bakal calon presiden (bacapres) 2024 mendatang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721408615268098449,,akuteguh5,in,,0,1,0,https://x.com/akuteguh5/status/1721408615268098449,1614845433817493505,akuteguh5,"kubu_01, kubu_02"
1721406030394130675,Mon Nov 06 06:00:20 +0000 2023,0,Voxpol Center Research &amp; Consulting merilis hasil survei elektabilitas calon presiden 2024. Hasilnya #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,1721407144199913672,,akuteguh5,in,,0,1,0,https://x.com/akuteguh5/status/1721407144199913672,1614845433817493505,akuteguh5,"kubu_01, kubu_02"
1721406694964801744,Mon Nov 06 05:58:40 +0000 2023,0,Jakarta Calon Presiden dan Calon Wakil Presiden Koalisi Indonesia Maju (KIM) Prabowo Subianto-Gibran Rakabuming Raka hampir bisa memastikan kemenangan Pilpres 2024 dalam satu putaran. #PrabowoGemoy #PrabowoGibranIstimewa #BersamaIndonesiaMaju Prabowo Subianto,1721406728653430939,,AndriK14567,in,,0,1,0,https://x.com/AndriK14567/status/1721406728653430939,3671916373,AndriK14567,"kubu_01, kubu_02"
